Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;49;CASSONETTO PLASTICA PIENO/RIBALTATO/DANNEGGIATO;6;Call Center;6;Web;NO;5
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;216;PERDITE DI ACQUA - ALLAGAMENTI;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;8
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;8;CRM 060606;5;Telefono;SI;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;10
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;4;ACQUA FORNITURA PRIVATA - GUASTI/INTERRUZIONI;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;4;Telefono;4;Email;NO;7
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;4;Email;NO;10
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;02/01/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;3
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;10;PEC;7;PEC;NO;9
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO APPIO -(EX GRUPPO IX);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;1;Di persona;1;Di persona;NO;7
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;257;RIFACIMENTO STRISCE PEDONALI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;10
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;02/01/2020;1;Reclamo;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;10;PEC;7;PEC;NO;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;304;SPAZZAMENTO SU AREE A VERDE;5;Email;4;Email;NO;3
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;5;Email;4;Email;NO;10
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;3
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;1;Di persona;5;Telefono;NO;11
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;4;Telefono;5;Telefono;SI;4
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/01/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;13
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;1
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;6;Call Center;6;Web;NO;5
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;12
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;50;CASSONETTO SCARTI ORGANICI PIENO/RIBALTATO/DANNEGGIATO;6;Call Center;6;Web;NO;5
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;02/01/2020;6;Segnalazione;3;CASA E URBANISTICA;45;CASE POPOLARI - MANCATA MANUTENZIONE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;02/01/2020;1;Reclamo;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;6;Call Center;4;Email;NO;12
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;02/01/2020;6;Segnalazione;3;CASA E URBANISTICA;45;CASE POPOLARI - MANCATA MANUTENZIONE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;02/01/2020;6;Segnalazione;7;DISABILITÀ;184;MANUTENZIONE DELLA CITTÀ - PRESENZA BARRIERE ARCHITETTONICHE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;02/01/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;4;Telefono;5;Telefono;NO;14
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;6;Call Center;4;Email;NO;12
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;7;Portale;6;Web;SI;2
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;02/01/2020;1;Reclamo;10;MOBILITÀ E TRASPORTI;84;DIFFICOLTÀ DI ACCESSO AI SERVIZI DI MOBILITÀ;5;Email;4;Email;NO;1
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;260;RIMOZIONE FOGLIE - MANCATA PULIZIA;6;Call Center;6;Web;NO;2
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;5;Email;4;Email;NO;11
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;8
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;4
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;5;Email;4;Email;NO;1
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;4;Telefono;5;Telefono;NO;4
POLIZIA LOCALE ROMA CAPITALE -  XIII GRUPPO AURELIO -(EX GRUPPO XVIII);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;287;SICUREZZA E PROTEZIONE CIVILE - ATTI DI VANDALISMO;7;Portale;6;Web;NO;13
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;5;Email;4;Email;NO;1
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;274;SEGNALETICA POCO VISIBILE;1;Di persona;5;Telefono;NO;6
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;6;Call Center;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;12
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;5;Email;4;Email;NO;10
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;358;! VORAGINE;7;Portale;6;Web;SI;14
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;14
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;145;FUORIUSCITA LIQUAMI;3;Posta;6;Web;NO;14
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;7;Portale;6;Web;NO;14
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;1
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;6;Call Center;6;Web;NO;2
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;3;Posta;6;Web;NO;14
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;02/01/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;129;DISSERVIZIO TRASPORTO PUBBLICO;1;Di persona;5;Telefono;NO;7
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;02/01/2020;1;Reclamo;10;MOBILITÀ E TRASPORTI;129;DISSERVIZIO TRASPORTO PUBBLICO;5;Email;4;Email;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO MOBILITA' E TRASPORTI;2020;02/01/2020;1;Reclamo;10;MOBILITÀ E TRASPORTI;129;DISSERVIZIO TRASPORTO PUBBLICO;5;Email;4;Email;NO;10
MUNICIPIO ROMA XV  (EX MUNICIPIO XX);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;257;RIFACIMENTO STRISCE PEDONALI;8;CRM 060606;1;Di persona;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;216;PERDITE DI ACQUA - ALLAGAMENTI;7;Portale;6;Web;NO;10
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;251;RADICI AFFIORANTI - VEGETAZIONE INCOLTA;1;Di persona;1;Di persona;NO;10
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;49;CASSONETTO PLASTICA PIENO/RIBALTATO/DANNEGGIATO;6;Call Center;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;10
DIPARTIMENTO MOBILITA' E TRASPORTI;2020;02/01/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;84;DIFFICOLTÀ DI ACCESSO AI SERVIZI DI MOBILITÀ;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;02/01/2020;1;Reclamo;2;ANAGRAFE E SERVIZI CIVICI;15;ANAGRAFE E SERVIZI CIVICI - MANCATO AGGIORNAMENTO DATI PERSONALI;7;Portale;6;Web;NO;n.a.
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;29;BIDONCINO RIFIUTI GUASTO;7;Portale;6;Web;NO;12
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;02/01/2020;6;Segnalazione;4;COMMERCIO IMPRESA;371;OCCUPAZIONE SUOLO PUBBLICO ABUSIVO/NON REGOLARE;7;Portale;6;Web;NO;2
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;02/01/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;1;Di persona;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;02/01/2020;6;Segnalazione;3;CASA E URBANISTICA;45;CASE POPOLARI - MANCATA MANUTENZIONE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;3
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;39;CADITOIE/TOMBINI PERICOLOSI;1;Di persona;1;Di persona;NO;10
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;183;MANUTENZIONE DELLA CITTÀ - PERICOLO PER L'INCOLUMITA PUBBLICA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;6;Web;NO;11
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;02/01/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;1;Di persona;4;Email;NO;8
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;02/01/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;13
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;6
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;29;BIDONCINO RIFIUTI GUASTO;6;Call Center;4;Email;NO;12
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;216;PERDITE DI ACQUA - ALLAGAMENTI;6;Call Center;4;Email;NO;10
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;02/01/2020;1;Reclamo;2;ANAGRAFE E SERVIZI CIVICI;14;ANAGRAFE E SERVIZI CIVICI - INFORMAZIONE INSUFFICIENTE/ERRATA;7;Portale;6;Web;NO;n.a.
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;6;Call Center;6;Web;NO;2
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;10
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;6
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;260;RIMOZIONE FOGLIE - MANCATA PULIZIA;6;Call Center;6;Web;NO;2
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;7;Portale;6;Web;NO;7
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;14
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;202;PANCHINE DA SISTEMARE O SOSTITUIRE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XV  (EX MUNICIPIO XX);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;41;CAMPANA VETRO DANNEGGIATA/BRUCIATA/PIENA;6;Call Center;4;Email;NO;15
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO ECONOMICO E ATTIVITA' PRODUTTIVE - FORMAZIONE E LAVORO;2020;02/01/2020;6;Segnalazione;4;COMMERCIO IMPRESA;88;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE COMMERCIALI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;161;INQUINAMENTO ACUSTICO - DISTURBO QUIETE PUBBLICA;7;Portale;6;Web;NO;2
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;4;Email;NO;4
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;6;Call Center;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;11
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;1;Di persona;5;Telefono;SI;8
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;02/01/2020;6;Segnalazione;3;CASA E URBANISTICA;45;CASE POPOLARI - MANCATA MANUTENZIONE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;29;BIDONCINO RIFIUTI GUASTO;7;Portale;6;Web;NO;7
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;02/01/2020;1;Reclamo;14;SICUREZZA URBANA E PROTEZIONE CIVILE;39;CADITOIE/TOMBINI PERICOLOSI;1;Di persona;4;Email;NO;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/01/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;302;! SOSTA SU SPAZIO RISERVATO A DISABILI;7;Portale;6;Web;SI;1
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;02/01/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;10;PEC;7;PEC;NO;12
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;02/01/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;6;Web;NO;2
