Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
DIPARTIMENTO COMUNICAZIONE;2020;02/04/2020;1;Reclamo;3;CASA E URBANISTICA;33;BUONO CASA - IRREGORALITA ASSEGNAZIONE;7;Portale;6;Web;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;02/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;4
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;5;Email;4;Email;NO;2
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;12
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;02/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;10;PEC;7;PEC;NO;2
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;02/04/2020;1;Reclamo;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;6
DIPARTIMENTO COMUNICAZIONE;2020;02/04/2020;4;Suggerimento;11;OPERE E MANUTENZIONE DELLA CITTÀ;318;SUGGERIMENTO;7;Portale;6;Web;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;49;CASSONETTO PLASTICA PIENO/RIBALTATO/DANNEGGIATO;5;Email;4;Email;NO;2
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;12
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;6
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;6
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;7;Portale;6;Web;NO;8
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;02/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;41;CAMPANA VETRO DANNEGGIATA/BRUCIATA/PIENA;7;Portale;6;Web;NO;4
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;02/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;4
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;6
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;02/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;260;RIMOZIONE FOGLIE - MANCATA PULIZIA;7;Portale;6;Web;NO;14
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  XIII GRUPPO AURELIO -(EX GRUPPO XVIII);2020;02/04/2020;1;Reclamo;17;TRIBUTI E CONTRAVVENZIONI;65;CONTRAVVENZIONI - CRITICITA CONTENZIOSO;7;Portale;6;Web;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;5
DIPARTIMENTO COMUNICAZIONE;2020;02/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;106;DIFFICOLTÀ DI ACCESSO ALLA DOCUMENTAZIONE DI MOBILITÀ;5;Email;4;Email;NO;n.a.
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;02/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;41;CAMPANA VETRO DANNEGGIATA/BRUCIATA/PIENA;5;Email;4;Email;NO;4
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;02/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;4;Email;NO;4
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/04/2020;1;Reclamo;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;6
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO APPIO -(EX GRUPPO IX);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;10
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;02/04/2020;6;Segnalazione;3;CASA E URBANISTICA;45;CASE POPOLARI - MANCATA MANUTENZIONE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;5
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;319;! SUONI/RUMORI/SCHIAMAZZI MOLESTI;7;Portale;6;Web;SI;7
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;379;SEGNALETICA DANNEGGIATA DA SISTEMARE;7;Portale;6;Web;NO;8
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;02/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;14
DIPARTIMENTO PROGRAMMAZIONE ED ATTUAZIONE URBANISTICA - DIREZIONE ATTUAZIONE DEGLI STRUMENTI URBANISTICI;2020;02/04/2020;1;Reclamo;3;CASA E URBANISTICA;25;AUTORIZZAZIONI EDILIZIE - COSTI ECCESSIVI;7;Portale;6;Web;NO;n.a.
DIPARTIMENTO SERVIZI EDUCATIVI E SCOLASTICI, GIOVANI E PARI OPPORTUNITA';2020;02/04/2020;1;Reclamo;13;SCUOLA;146;GRADUATORIE ASILI NIDO - SCUOLA DELL'INFANZIA;7;Portale;6;Web;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;5
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;02/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;02/04/2020;6;Segnalazione;1;AMBIENTE;382;DISCARICHE ABUSIVE;7;Portale;6;Web;NO;9
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;5
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;02/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;3
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;02/04/2020;1;Reclamo;10;MOBILITÀ E TRASPORTI;129;DISSERVIZIO TRASPORTO PUBBLICO;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  XIII GRUPPO AURELIO -(EX GRUPPO XVIII);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;13
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;02/04/2020;1;Reclamo;15;SOCIALE;96;DIFFICOLTÀ DI ACCESSO AI SERVIZI SOCIALI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO PRATI  -(EX GRUPPO XVII);2020;02/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;3
POLIZIA LOCALE ROMA CAPITALE -  XV GRUPPO CASSIA -(EX GRUPPO XX);2020;03/04/2020;1;Reclamo;14;SICUREZZA URBANA E PROTEZIONE CIVILE;141;ESERCIZIO ABUSIVO MESTIERI AMBULANTI;7;Portale;6;Web;NO;15
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;03/04/2020;1;Reclamo;4;COMMERCIO IMPRESA;175;MANCATO CONTROLLO ATTIVITA COMMERCIALI;7;Portale;6;Web;NO;3
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;8
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;9
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;03/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;6;Call Center;4;Email;NO;12
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;6;Call Center;4;Email;NO;12
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;03/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;6;Call Center;4;Email;NO;12
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;03/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;10;PEC;7;PEC;NO;12
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;03/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;10;PEC;4;Email;NO;7
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;199;OCCUPAZIONE ABUSIVA;7;Portale;6;Web;NO;5
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;2
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;4;Telefono;5;Telefono;NO;6
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;5;Email;4;Email;NO;7
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;3
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;3
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;12
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;302;! SOSTA SU SPAZIO RISERVATO A DISABILI;7;Portale;6;Web;SI;1
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;3
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;14
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;49;CASSONETTO PLASTICA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;14
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;6;Call Center;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;8;CRM 060606;5;Telefono;SI;n.a.
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;12
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;03/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;278;SENZA FISSA DIMORA;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;03/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  XV GRUPPO CASSIA -(EX GRUPPO XX);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;15
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;03/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;12
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;03/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;1
