Latitude,Longitude,Year,Month,accidents,Index
41.945,12.625,2020,1,0,0.0
41.945,12.625,2020,2,0,0.0
41.745,12.375,2019,2,0,0.0
41.745,12.375,2019,4,0,0.0
41.745,12.375,2019,5,0,0.0
41.745,12.375,2019,6,0,0.0
41.745,12.375,2019,7,0,0.0
41.745,12.375,2019,8,0,0.0
41.745,12.375,2019,9,0,0.0
41.745,12.375,2019,10,0,0.0
41.745,12.375,2019,11,0,0.0
41.745,12.375,2019,12,0,0.0
41.745,12.375,2020,1,0,0.0
41.745,12.375,2020,2,0,0.0
41.875,12.375,2019,2,0,0.0
41.765,12.505,2019,2,0,0.0
41.765,12.505,2019,4,0,0.0
41.765,12.505,2019,5,0,0.0
41.765,12.505,2019,10,0,0.0
41.765,12.505,2019,11,0,0.0
41.855,12.685,2019,2,0,0.0
41.855,12.685,2019,5,0,0.0
41.855,12.685,2019,6,0,0.0
41.855,12.685,2019,7,0,0.0
41.855,12.685,2019,9,0,0.0
41.855,12.685,2019,11,0,0.0
41.855,12.685,2019,12,0,0.0
41.855,12.685,2020,2,0,0.0
41.725,12.335,2019,2,0,0.0
41.725,12.335,2019,4,2,2.0
41.725,12.335,2019,7,0,0.0
41.725,12.335,2019,9,1,1.0
41.995,12.515,2019,2,0,0.0
41.995,12.515,2019,3,0,0.0
41.995,12.515,2019,4,0,0.0
41.995,12.515,2019,5,0,0.0
41.995,12.515,2019,6,0,0.0
41.995,12.515,2019,7,0,0.0
41.995,12.515,-1,-1,0,0.0
41.995,12.515,2019,8,0,0.0
41.995,12.515,2019,9,0,0.0
41.995,12.515,2019,10,0,0.0
41.995,12.515,2019,11,2,2.0
41.995,12.515,2019,12,1,1.0
41.995,12.515,2020,1,0,0.0
41.995,12.515,2020,2,0,0.0
41.825,12.435,2019,2,5,5.0
41.825,12.435,2019,3,0,0.0
41.985,12.305,2019,2,0,0.0
41.985,12.305,2019,9,0,0.0
41.975,12.465,2019,2,0,0.0
41.975,12.465,2019,3,0,0.0
41.975,12.465,2019,4,0,0.0
41.975,12.465,2019,5,0,0.0
41.975,12.465,2019,6,0,0.0
41.975,12.465,2019,9,0,0.0
41.975,12.465,2019,10,0,0.0
41.975,12.465,2019,11,0,0.0
41.975,12.465,2020,1,0,0.0
41.975,12.465,2020,2,0,0.0
41.895,12.635,2019,2,0,0.0
41.895,12.635,2019,3,0,0.0
41.895,12.635,2019,4,0,0.0
41.895,12.635,2019,5,0,0.0
41.895,12.635,2019,6,0,0.0
41.895,12.635,2019,9,0,0.0
41.895,12.635,2019,10,0,0.0
41.895,12.635,2019,11,0,0.0
41.895,12.635,2019,12,0,0.0
41.895,12.635,2020,1,0,0.0
41.895,12.635,2020,2,0,0.0
41.785,12.465,2019,2,0,0.0
41.785,12.465,2019,3,0,0.0
41.785,12.465,2019,7,0,0.0
41.785,12.465,2019,10,0,0.0
41.785,12.465,2019,11,0,0.0
41.785,12.465,2019,12,0,0.0
41.785,12.465,2020,1,0,0.0
41.785,12.465,2020,2,0,0.0
41.795,12.425,2019,2,0,0.0
41.795,12.425,2019,3,0,0.0
41.795,12.425,2019,5,0,0.0
41.795,12.425,2019,6,0,0.0
41.795,12.425,2019,7,0,0.0
41.795,12.425,2019,8,0,0.0
41.795,12.425,2019,9,0,0.0
41.795,12.425,2019,10,0,0.0
41.795,12.425,2019,11,0,0.0
41.795,12.425,2019,12,0,0.0
41.795,12.425,2020,2,0,0.0
41.915,12.625,2019,2,0,0.0
41.915,12.625,2019,3,0,0.0
41.915,12.625,2019,4,0,0.0
41.915,12.625,2019,5,0,0.0
41.915,12.625,2019,6,0,0.0
41.915,12.625,2019,7,0,0.0
41.915,12.625,2019,9,0,0.0
41.915,12.625,2020,1,0,0.0
41.915,12.625,2020,2,0,0.0
41.975,12.545,2019,2,0,0.0
41.975,12.545,2019,4,0,0.0
41.975,12.545,2019,5,0,0.0
41.975,12.545,2019,6,0,0.0
41.975,12.545,2019,8,0,0.0
41.975,12.545,2019,9,0,0.0
41.975,12.545,2019,10,0,0.0
41.975,12.545,2019,11,0,0.0
41.975,12.545,2019,12,0,0.0
41.975,12.545,2020,1,0,0.0
41.955,12.605,2019,2,0,0.0
41.955,12.605,2019,5,0,0.0
41.955,12.605,2019,9,0,0.0
41.955,12.605,2019,10,0,0.0
41.955,12.605,2019,11,0,0.0
41.955,12.605,2020,1,0,0.0
41.845,12.345,2019,2,0,0.0
41.735,12.385,2019,2,0,0.0
41.735,12.385,2019,3,0,0.0
41.735,12.385,2019,5,0,0.0
41.735,12.385,2019,6,0,0.0
41.735,12.385,2019,9,0,0.0
41.735,12.385,2019,10,0,0.0
41.735,12.385,2020,2,0,0.0
41.865,12.695,2019,2,0,0.0
41.865,12.695,2019,4,0,0.0
41.865,12.695,2019,5,0,0.0
41.865,12.695,2019,6,0,0.0
41.865,12.695,2019,7,0,0.0
41.865,12.695,2019,9,0,0.0
41.865,12.695,2019,10,0,0.0
41.865,12.695,2019,11,0,0.0
41.865,12.695,2019,12,0,0.0
41.865,12.695,2020,1,0,0.0
41.865,12.695,2020,2,0,0.0
41.855,12.535,2019,2,0,0.0
41.855,12.535,2019,3,0,0.0
41.855,12.535,2019,4,0,0.0
41.855,12.535,2019,6,0,0.0
41.855,12.535,2019,8,0,0.0
41.855,12.535,2019,9,0,0.0
41.855,12.535,2019,10,0,0.0
41.855,12.535,2019,11,0,0.0
41.855,12.535,2020,1,0,0.0
41.855,12.535,2020,2,0,0.0
41.835,12.535,2019,2,0,0.0
41.835,12.535,2019,4,0,0.0
41.835,12.535,2019,5,0,0.0
41.835,12.535,2019,10,0,0.0
41.835,12.535,2020,1,0,0.0
42.005,12.525,2019,2,0,0.0
42.005,12.525,2019,5,0,0.0
42.005,12.525,2019,7,0,0.0
42.005,12.525,2019,10,0,0.0
41.815,12.495,2019,2,0,0.0
41.815,12.495,2019,5,0,0.0
41.815,12.495,2019,12,0,0.0
41.815,12.495,2020,1,0,0.0
42.065,12.335,2019,2,0,0.0
42.065,12.335,2019,3,0,0.0
42.065,12.335,2019,4,0,0.0
42.065,12.335,2019,7,0,0.0
42.065,12.335,2019,9,0,0.0
42.065,12.335,2019,10,0,0.0
42.065,12.335,2019,11,0,0.0
42.065,12.335,2020,1,0,0.0
41.855,12.405,2019,2,0,0.0
41.855,12.405,2019,3,0,0.0
41.855,12.405,2019,5,0,0.0
41.855,12.405,2019,6,0,0.0
41.855,12.405,2019,10,0,0.0
41.855,12.405,2020,1,0,0.0
41.935,12.595,2019,2,0,0.0
41.935,12.595,2019,3,0,0.0
41.935,12.595,2019,4,0,0.0
41.935,12.595,2019,5,0,0.0
41.935,12.595,2019,6,0,0.0
41.935,12.595,2019,7,0,0.0
41.935,12.595,2019,10,0,0.0
41.935,12.595,2019,11,2,2.0
41.935,12.595,2019,12,0,0.0
41.935,12.595,2020,1,0,0.0
41.875,12.405,2019,2,0,0.0
41.875,12.405,2019,9,0,0.0
41.875,12.405,2019,10,0,0.0
41.875,12.405,2019,11,0,0.0
41.875,12.405,2020,2,0,0.0
41.815,12.315,2019,2,0,0.0
41.815,12.315,2019,4,0,0.0
41.815,12.315,2019,6,0,0.0
41.685,12.445,2019,2,0,0.0
41.685,12.445,2019,4,0,0.0
41.685,12.445,2019,6,0,0.0
41.685,12.445,2019,8,0,0.0
41.685,12.445,2019,9,0,0.0
41.685,12.445,2019,10,0,0.0
41.685,12.445,2020,2,0,0.0
41.785,12.325,2019,2,0,0.0
41.785,12.325,2019,4,0,0.0
41.785,12.325,2019,6,0,0.0
41.785,12.325,2019,7,0,0.0
41.785,12.325,2019,8,0,0.0
41.785,12.325,-1,-1,0,0.0
41.785,12.325,2019,12,0,0.0
41.785,12.325,2020,1,0,0.0
41.885,12.715,2019,2,0,0.0
41.885,12.715,2019,7,0,0.0
41.885,12.715,2019,8,0,0.0
41.885,12.715,2019,11,0,0.0
41.885,12.715,2019,12,0,0.0
41.785,12.385,2019,2,0,0.0
41.785,12.385,2019,4,0,0.0
41.785,12.385,2019,6,0,0.0
41.785,12.385,2019,8,0,0.0
41.785,12.385,2019,9,0,0.0
41.785,12.385,2020,1,0,0.0
41.815,12.635,2019,2,0,0.0
41.815,12.635,2019,10,0,0.0
41.815,12.635,2019,12,0,0.0
41.795,12.505,2019,2,0,0.0
41.795,12.505,2019,4,0,0.0
41.795,12.505,2019,9,0,0.0
41.795,12.505,2019,10,0,0.0
41.795,12.505,2019,12,0,0.0
41.845,12.705,2019,2,0,0.0
41.845,12.705,2019,12,0,0.0
41.845,12.705,2020,1,0,0.0
41.845,12.705,2020,2,0,0.0
41.835,12.345,2019,2,2,2.0
41.835,12.345,2019,4,0,0.0
41.815,12.355,2019,2,0,0.0
41.815,12.355,2020,2,0,0.0
42.015,12.475,2019,2,0,0.0
42.015,12.475,2019,10,0,0.0
42.015,12.475,2019,12,0,0.0
42.025,12.455,2019,2,0,0.0
42.025,12.455,2019,7,0,0.0
42.025,12.455,2020,1,0,0.0
41.805,12.635,2019,2,0,0.0
41.805,12.635,2019,3,1,1.0
41.805,12.635,2019,4,0,0.0
41.805,12.635,2019,7,1,1.0
41.805,12.635,2019,8,0,0.0
41.805,12.635,2019,9,0,0.0
41.805,12.635,2019,12,0,0.0
41.965,12.415,2019,2,0,0.0
41.965,12.415,2019,5,0,0.0
41.965,12.415,2019,6,0,0.0
41.965,12.415,2019,7,0,0.0
41.965,12.415,2019,11,0,0.0
41.965,12.415,2019,12,0,0.0
41.965,12.415,2020,2,0,0.0
41.935,12.405,2019,2,0,0.0
41.935,12.405,2020,1,0,0.0
41.935,12.405,2020,2,0,0.0
41.885,12.435,2019,2,0,0.0
41.885,12.435,2019,6,0,0.0
41.885,12.435,2019,8,0,0.0
41.885,12.435,2019,9,0,0.0
41.885,12.435,2019,12,0,0.0
41.885,12.435,2020,1,0,0.0
41.885,12.435,2020,2,0,0.0
41.935,12.555,2019,2,0,0.0
41.935,12.555,2019,3,0,0.0
41.935,12.555,2019,4,0,0.0
41.935,12.555,2019,5,0,0.0
41.935,12.555,2019,6,0,0.0
41.935,12.555,2019,7,0,0.0
41.935,12.555,2019,9,0,0.0
41.935,12.555,2019,10,0,0.0
41.935,12.555,2019,11,0,0.0
41.935,12.555,2019,12,0,0.0
41.935,12.555,2020,1,0,0.0
41.935,12.555,2020,2,0,0.0
41.875,12.355,2019,2,0,0.0
41.875,12.355,2019,5,0,0.0
41.875,12.355,2019,9,0,0.0
41.875,12.355,2019,12,0,0.0
41.875,12.355,2020,1,0,0.0
41.875,12.355,2020,2,0,0.0
41.705,12.575,2019,2,0,0.0
41.805,12.425,2019,2,0,0.0
41.805,12.425,2019,3,0,0.0
41.805,12.425,2019,4,0,0.0
41.805,12.425,-1,-1,0,0.0
41.805,12.425,2019,7,0,0.0
41.805,12.425,2019,8,0,0.0
41.805,12.425,2019,9,0,0.0
41.805,12.425,2019,10,0,0.0
41.805,12.425,2019,11,0,0.0
41.805,12.425,2019,12,0,0.0
41.805,12.425,2020,2,0,0.0
41.925,12.585,2019,2,0,0.0
41.925,12.585,2019,3,0,0.0
41.925,12.585,2019,4,0,0.0
41.925,12.585,2019,6,0,0.0
41.925,12.585,2019,9,0,0.0
41.925,12.585,2019,12,0,0.0
41.815,12.345,2019,2,0,0.0
41.815,12.345,2019,4,0,0.0
41.815,12.345,2019,5,0,0.0
41.815,12.345,2019,6,0,0.0
41.815,12.345,2019,7,0,0.0
41.815,12.345,2019,10,0,0.0
41.815,12.345,2019,11,0,0.0
41.955,12.645,2019,2,0,0.0
41.955,12.645,2019,4,0,0.0
41.955,12.645,2019,5,0,0.0
41.955,12.645,2019,6,0,0.0
41.955,12.645,2019,7,0,0.0
41.955,12.645,2019,9,0,0.0
41.955,12.645,2019,11,0,0.0
41.705,12.425,2019,2,0,0.0
41.705,12.425,2019,9,0,0.0
41.705,12.425,2019,11,0,0.0
41.705,12.425,2019,12,0,0.0
41.835,12.445,2019,2,0,0.0
41.835,12.445,2019,3,0,0.0
41.835,12.445,2019,6,0,0.0
41.835,12.445,2019,7,0,0.0
41.835,12.445,2019,8,0,0.0
41.835,12.445,2019,9,0,0.0
41.835,12.445,2019,10,0,0.0
41.835,12.445,2019,11,0,0.0
41.835,12.445,2020,1,0,0.0
41.805,12.525,2019,2,0,0.0
41.805,12.525,2019,4,0,0.0
41.805,12.525,2019,6,0,0.0
41.805,12.525,2019,8,0,0.0
41.805,12.525,2020,2,0,0.0
41.705,12.525,2019,2,0,0.0
41.705,12.525,2019,3,0,0.0
41.715,12.345,2019,2,0,0.0
41.715,12.345,2019,4,0,0.0
41.715,12.345,2019,5,0,0.0
41.715,12.345,2019,6,0,0.0
41.715,12.345,2019,8,1,1.0
41.715,12.345,2019,10,0,0.0
41.715,12.345,2019,12,0,0.0
41.715,12.345,2020,2,0,0.0
41.805,12.335,2019,2,0,0.0
41.805,12.335,2019,3,0,0.0
41.805,12.335,2019,4,0,0.0
41.805,12.335,2019,5,0,0.0
41.805,12.335,2019,6,0,0.0
41.805,12.335,2019,10,0,0.0
41.805,12.335,2019,11,0,0.0
41.825,12.405,2019,2,0,0.0
41.825,12.405,2019,8,0,0.0
41.825,12.405,2019,11,0,0.0
41.865,12.355,2019,2,0,0.0
41.865,12.355,2019,3,0,0.0
41.865,12.355,2019,4,0,0.0
41.865,12.355,2019,6,0,0.0
41.865,12.355,2019,10,0,0.0
41.755,12.275,2019,3,0,0.0
41.755,12.275,2019,5,0,0.0
41.755,12.275,2019,7,0,0.0
41.715,12.305,2019,3,0,0.0
41.715,12.305,2019,5,0,0.0
41.715,12.305,2019,6,0,0.0
41.715,12.305,2019,9,0,0.0
41.715,12.305,2020,1,0,0.0
41.785,12.525,2019,3,0,0.0
41.785,12.525,2019,6,0,0.0
41.895,12.295,2019,3,0,0.0
41.895,12.295,2019,5,0,0.0
41.895,12.295,2019,6,0,0.0
41.895,12.295,2020,1,0,0.0
41.785,12.515,2019,3,0,0.0
41.785,12.515,2019,4,0,0.0
41.785,12.515,2019,6,0,0.0
41.785,12.515,2019,7,0,0.0
41.785,12.515,2019,8,0,0.0
41.785,12.515,2019,9,0,0.0
41.785,12.515,2019,10,0,0.0
41.785,12.515,2019,11,0,0.0
41.785,12.515,2019,12,1,1.0
41.785,12.515,2020,1,0,0.0
41.785,12.515,2020,2,0,0.0
41.685,12.485,2019,3,0,0.0
41.995,12.395,2019,3,0,0.0
41.995,12.395,2019,5,0,0.0
41.995,12.395,2019,6,0,0.0
41.995,12.395,2019,7,0,0.0
41.995,12.395,2019,8,0,0.0
41.995,12.395,2019,10,0,0.0
41.995,12.395,2019,11,0,0.0
41.995,12.395,2019,12,2,2.0
41.995,12.395,2020,1,0,0.0
41.995,12.395,2020,2,0,0.0
41.955,12.365,2019,3,0,0.0
41.955,12.365,2019,5,0,0.0
41.845,12.635,2019,3,0,0.0
41.845,12.635,2019,5,0,0.0
41.845,12.635,2019,11,0,0.0
41.845,12.635,2019,12,0,0.0
41.995,12.425,2019,3,0,0.0
41.995,12.425,2019,11,0,0.0
41.765,12.485,2019,3,0,0.0
42.015,12.245,2019,3,0,0.0
42.015,12.245,2020,2,0,0.0
41.985,12.365,2019,3,0,0.0
41.985,12.365,2019,5,0,0.0
42.035,12.325,2019,3,0,0.0
42.035,12.325,2020,1,0,0.0
41.935,12.345,2019,3,0,0.0
41.935,12.345,2019,4,0,0.0
41.935,12.345,2019,5,0,0.0
42.005,12.505,2019,3,0,0.0
42.005,12.505,2019,5,0,0.0
42.005,12.505,2019,6,0,0.0
42.005,12.505,2019,7,0,0.0
42.035,12.375,2019,3,0,0.0
42.035,12.375,2019,4,0,0.0
42.035,12.375,2019,5,0,0.0
42.035,12.375,2019,10,0,0.0
42.035,12.375,2019,12,0,0.0
42.035,12.375,2020,1,0,0.0
41.835,12.615,2019,3,0,0.0
41.835,12.615,2019,4,0,0.0
41.835,12.615,2019,6,0,0.0
41.835,12.615,2019,7,0,0.0
41.835,12.615,2019,8,0,0.0
41.835,12.615,2019,10,0,0.0
41.835,12.615,2019,11,0,0.0
41.835,12.615,2019,12,0,0.0
41.835,12.615,2020,1,2,2.0
41.835,12.615,2020,2,0,0.0
41.845,12.725,2019,3,0,0.0
42.035,12.485,2019,3,0,0.0
42.035,12.485,2019,4,0,0.0
42.035,12.485,2019,10,0,0.0
41.855,12.645,2019,3,0,0.0
41.855,12.645,2019,5,0,0.0
41.855,12.645,2019,9,0,0.0
41.855,12.645,2019,12,0,0.0
41.995,12.445,2019,3,0,0.0
41.995,12.445,2019,5,0,0.0
41.995,12.445,2019,11,0,0.0
41.855,12.545,2019,3,0,0.0
41.855,12.545,2019,4,0,0.0
41.855,12.545,2019,6,0,0.0
41.855,12.545,2019,7,0,0.0
41.855,12.545,2019,10,0,0.0
41.855,12.545,2019,11,0,0.0
41.855,12.545,2019,12,0,0.0
41.855,12.545,2020,1,0,0.0
41.775,12.555,2019,3,0,0.0
41.775,12.555,2019,5,0,0.0
41.775,12.555,2019,6,0,0.0
41.775,12.555,2019,12,2,2.0
41.825,12.555,2019,3,0,0.0
41.825,12.555,2019,4,0,0.0
41.825,12.555,2019,5,0,0.0
41.825,12.555,2019,6,0,0.0
41.825,12.555,2019,7,0,0.0
41.825,12.555,2019,8,0,0.0
41.825,12.555,2019,10,0,0.0
41.825,12.555,2019,11,0,0.0
41.825,12.555,2019,12,0,0.0
41.825,12.555,2020,1,0,0.0
41.825,12.555,2020,2,0,0.0
41.785,12.395,2019,3,0,0.0
41.785,12.395,2019,4,0,0.0
41.785,12.395,-1,-1,0,0.0
41.785,12.395,2019,9,0,0.0
41.785,12.395,2019,10,0,0.0
41.785,12.395,2020,2,0,0.0
41.715,12.585,2019,3,0,0.0
41.715,12.585,2019,6,0,0.0
41.715,12.585,2019,8,0,0.0
41.715,12.585,2019,9,0,0.0
41.715,12.585,2019,10,0,0.0
41.715,12.585,2019,11,8,8.0
41.715,12.585,2019,12,0,0.0
41.715,12.585,2020,1,0,0.0
41.715,12.565,2019,3,0,0.0
41.715,12.565,2020,1,0,0.0
41.925,12.335,2019,3,0,0.0
41.965,12.665,2019,3,0,0.0
41.965,12.665,2019,6,0,0.0
41.965,12.665,2019,10,0,0.0
41.965,12.665,2020,1,1,1.0
42.015,12.525,2019,3,0,0.0
42.015,12.525,2019,5,0,0.0
42.015,12.525,2019,7,0,0.0
42.015,12.525,2019,8,0,0.0
41.775,12.305,2019,3,0,0.0
41.775,12.305,2019,4,1,1.0
41.775,12.305,2019,5,0,0.0
41.775,12.305,2019,6,0,0.0
41.775,12.305,2019,9,0,0.0
41.775,12.305,2019,11,0,0.0
41.775,12.305,2020,2,0,0.0
41.935,12.635,2019,3,0,0.0
41.935,12.635,2019,5,0,0.0
41.935,12.635,2019,6,0,0.0
41.935,12.635,2019,10,0,0.0
41.935,12.635,2019,11,0,0.0
41.935,12.635,2019,12,0,0.0
41.935,12.635,2020,1,0,0.0
41.805,12.625,2019,3,0,0.0
41.805,12.625,2019,4,0,0.0
41.805,12.625,2019,10,0,0.0
41.805,12.625,2019,12,0,0.0
41.805,12.625,2020,2,0,0.0
41.845,12.565,2019,3,0,0.0
41.845,12.565,2019,5,0,0.0
41.845,12.565,2019,6,0,0.0
41.845,12.565,2020,2,0,0.0
41.705,12.545,2019,3,3,3.0
41.705,12.545,2019,4,0,0.0
41.705,12.545,2019,5,0,0.0
41.705,12.545,2019,6,0,0.0
41.705,12.545,2019,10,0,0.0
41.705,12.545,2019,11,0,0.0
41.705,12.545,2019,12,0,0.0
41.705,12.545,2020,1,0,0.0
41.705,12.545,2020,2,0,0.0
41.825,12.415,2019,3,0,0.0
41.825,12.415,2019,4,0,0.0
41.825,12.415,2019,5,0,0.0
41.825,12.415,2019,6,0,0.0
41.825,12.415,2019,7,0,0.0
41.825,12.415,2019,9,0,0.0
41.825,12.415,2019,11,0,0.0
41.825,12.415,2020,2,0,0.0
42.005,12.545,2019,3,0,0.0
42.005,12.545,2019,10,0,0.0
42.005,12.545,2019,11,0,0.0
42.005,12.545,2020,1,0,0.0
41.815,12.595,2019,3,0,0.0
41.815,12.595,2019,9,0,0.0
42.015,12.495,2019,3,0,0.0
42.015,12.495,2019,6,0,0.0
42.015,12.495,2019,10,0,0.0
41.985,12.475,2019,3,0,0.0
41.985,12.475,2019,4,0,0.0
41.985,12.475,2019,5,0,0.0
41.985,12.475,2019,6,0,0.0
41.985,12.475,2019,7,0,0.0
41.985,12.475,2019,9,0,0.0
41.985,12.475,2019,10,0,0.0
41.985,12.475,2019,11,0,0.0
41.985,12.475,2020,1,0,0.0
41.985,12.475,2020,2,0,0.0
41.865,12.425,2019,3,0,0.0
41.865,12.425,2019,4,0,0.0
41.865,12.425,2019,9,0,0.0
41.865,12.425,2019,10,0,0.0
41.865,12.425,2019,11,0,0.0
41.865,12.425,2020,1,0,0.0
42.075,12.485,2019,3,0,0.0
41.885,12.315,2019,3,1,1.0
41.885,12.315,2019,9,0,0.0
41.885,12.315,2019,12,0,0.0
41.965,12.395,2019,3,0,0.0
41.965,12.395,2019,6,0,0.0
41.965,12.395,2019,7,0,0.0
41.965,12.395,2019,8,0,0.0
41.965,12.395,2019,10,0,0.0
41.965,12.395,2019,11,0,0.0
41.885,12.345,2019,3,0,0.0
41.885,12.345,2019,6,0,0.0
41.885,12.345,2019,8,0,0.0
41.885,12.345,2019,11,0,0.0
41.885,12.345,2019,12,0,0.0
41.975,12.285,2019,3,0,0.0
41.955,12.375,2019,3,0,0.0
41.955,12.375,2019,6,0,0.0
41.955,12.375,2019,11,0,0.0
41.955,12.375,2020,2,0,0.0
41.965,12.495,2019,3,0,0.0
41.965,12.495,2019,9,0,0.0
41.965,12.495,2020,1,0,0.0
42.065,12.345,2019,3,0,0.0
42.065,12.345,2019,4,0,0.0
42.065,12.345,2019,5,0,0.0
42.065,12.345,2019,10,0,0.0
42.065,12.345,2020,1,0,0.0
42.065,12.345,2020,2,0,0.0
42.035,12.335,2019,3,3,3.0
42.035,12.335,2019,7,0,0.0
41.855,12.665,2019,3,0,0.0
41.855,12.665,2019,4,0,0.0
41.855,12.665,2019,8,0,0.0
41.855,12.665,2019,9,0,0.0
41.855,12.665,2019,10,0,0.0
41.855,12.665,2019,11,0,0.0
41.855,12.665,2019,12,0,0.0
41.855,12.665,2020,1,0,0.0
41.855,12.665,-1,-1,0,0.0
41.855,12.665,2020,2,0,0.0
41.945,12.365,2019,3,0,0.0
41.945,12.365,2019,6,0,0.0
41.945,12.365,2019,7,0,0.0
41.945,12.365,2019,9,0,0.0
41.945,12.365,2019,12,0,0.0
41.675,12.395,2019,3,0,0.0
41.825,12.345,2019,3,0,0.0
41.825,12.345,2019,7,0,0.0
41.825,12.345,2019,9,0,0.0
41.825,12.345,2019,10,0,0.0
41.755,12.565,2019,3,0,0.0
41.755,12.565,2019,11,0,0.0
41.885,12.395,2019,3,0,0.0
41.885,12.395,2019,6,0,0.0
41.885,12.395,2019,8,0,0.0
41.885,12.395,2019,9,0,0.0
41.885,12.395,2019,11,0,0.0
41.885,12.395,2020,1,0,0.0
41.885,12.395,2020,2,0,0.0
41.835,12.395,2019,3,0,0.0
41.725,12.505,2019,3,0,0.0
41.725,12.505,2019,4,0,0.0
41.725,12.505,2019,5,0,0.0
41.695,12.475,2019,3,0,0.0
41.695,12.475,2019,5,0,0.0
41.875,12.365,2019,3,0,0.0
41.875,12.365,2019,4,0,0.0
41.875,12.365,2019,6,0,0.0
41.875,12.365,2019,7,0,0.0
41.875,12.365,2019,9,0,0.0
41.875,12.365,2019,10,0,0.0
41.875,12.365,2019,11,0,0.0
41.875,12.365,2019,12,0,0.0
41.865,12.375,2019,3,0,0.0
41.865,12.375,2019,6,0,0.0
41.865,12.375,2019,8,0,0.0
41.865,12.375,2019,12,0,0.0
41.865,12.375,2020,2,0,0.0
41.835,12.435,2019,3,0,0.0
41.835,12.435,2019,4,0,0.0
41.835,12.435,2019,5,0,0.0
41.835,12.435,2019,6,0,0.0
41.835,12.435,2019,8,0,0.0
41.835,12.435,2019,11,0,0.0
41.835,12.435,2019,12,0,0.0
41.745,12.465,2019,3,0,0.0
41.745,12.465,2019,4,0,0.0
41.745,12.465,2019,7,0,0.0
41.745,12.465,2019,11,0,0.0
41.745,12.465,2019,12,0,0.0
41.755,12.285,2019,3,0,0.0
41.755,12.285,2019,4,0,0.0
41.755,12.285,2019,6,0,0.0
41.755,12.285,2019,7,0,0.0
41.755,12.285,2019,9,0,0.0
41.755,12.285,2019,10,0,0.0
41.755,12.285,2019,11,0,0.0
41.755,12.285,2020,1,0,0.0
41.755,12.285,2020,2,0,0.0
41.965,12.595,2019,3,0,0.0
41.965,12.595,2019,5,0,0.0
41.965,12.595,2019,6,0,0.0
41.965,12.595,2019,10,0,0.0
41.965,12.595,2020,2,0,0.0
41.745,12.325,2019,4,0,0.0
41.745,12.325,2019,7,0,0.0
41.725,12.275,2019,4,0,0.0
41.725,12.275,2019,5,0,0.0
41.725,12.275,2019,6,0,0.0
41.725,12.275,2019,7,0,0.0
41.725,12.275,2019,8,0,0.0
41.725,12.275,2019,9,0,0.0
41.745,12.565,2019,4,0,0.0
41.745,12.565,2020,2,3,3.0
42.045,12.465,2019,4,0,0.0
42.045,12.465,2019,8,0,0.0
42.045,12.465,2019,11,0,0.0
41.875,12.605,2019,4,0,0.0
41.875,12.605,2019,6,0,0.0
41.875,12.605,2019,7,0,0.0
41.875,12.605,2019,10,0,0.0
41.875,12.605,2019,11,0,0.0
41.875,12.605,2020,2,0,0.0
41.775,12.435,2019,4,0,0.0
41.775,12.435,2019,6,0,0.0
41.775,12.435,2019,7,0,0.0
41.775,12.435,2019,9,0,0.0
41.775,12.435,2019,11,0,0.0
41.775,12.435,2020,1,0,0.0
41.765,12.305,2019,4,0,0.0
41.765,12.305,2019,5,0,0.0
41.765,12.305,2019,6,0,0.0
41.765,12.305,2019,7,0,0.0
41.765,12.305,2019,8,0,0.0
41.765,12.305,2019,9,0,0.0
41.765,12.305,2019,11,0,0.0
41.765,12.305,2019,12,0,0.0
41.765,12.305,2020,2,0,0.0
42.045,12.255,2019,4,0,0.0
41.935,12.315,2019,4,0,0.0
41.935,12.315,2019,5,0,0.0
41.935,12.315,2019,6,0,0.0
41.935,12.315,2019,8,0,0.0
41.935,12.315,2019,9,0,0.0
41.935,12.315,2019,11,0,0.0
41.935,12.315,2020,2,0,0.0
41.755,12.545,2019,4,0,0.0
41.755,12.545,2019,8,0,0.0
42.085,12.325,2019,4,0,0.0
41.805,12.605,2019,4,0,0.0
41.805,12.605,2019,5,0,0.0
41.815,12.325,2019,4,0,0.0
41.815,12.325,2019,5,0,0.0
41.815,12.325,2019,9,0,0.0
41.815,12.325,2019,10,0,0.0
41.815,12.325,2019,11,0,0.0
41.815,12.325,2020,1,0,0.0
41.835,12.645,2019,4,0,0.0
42.035,12.555,2019,4,0,0.0
42.035,12.555,2019,5,0,0.0
41.785,12.455,2019,4,0,0.0
41.785,12.455,2019,5,0,0.0
41.785,12.455,2019,7,0,0.0
41.785,12.455,2019,10,0,0.0
41.985,12.565,2019,4,0,0.0
41.985,12.565,2020,1,0,0.0
41.775,12.455,2019,4,0,0.0
41.785,12.545,2019,4,0,0.0
41.785,12.545,2019,7,0,0.0
41.725,12.595,2019,4,0,0.0
41.725,12.595,2019,11,0,0.0
42.035,12.305,2019,4,0,0.0
42.035,12.305,2019,5,0,0.0
42.035,12.305,2019,7,0,0.0
41.825,12.525,2019,4,0,0.0
41.825,12.525,2019,5,2,2.0
41.825,12.525,2019,6,0,0.0
41.825,12.525,2019,7,0,0.0
41.825,12.525,2019,10,0,0.0
41.825,12.525,2019,12,0,0.0
41.825,12.525,2020,1,0,0.0
41.825,12.525,2020,2,1,1.0
